fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2023-02-17,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Buenos Aires,Mujer,27,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Santa Fe,Mujer,33,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-18,Santa Fe,Mujer,39,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Santa Fe,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Chaco,Mujer,27,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Santa Fe,Mujer,22,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-02-18,Formosa,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Buenos Aires,Mujer,45,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,La Pampa,Mujer,41,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Formosa,Varon,14,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Madre o tutor,Mujer
2023-02-18,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Santiago Del Estero,Mujer,28,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-18,Buenos Aires,Mujer,5,,No,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,
2023-02-18,Mendoza,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Buenos Aires,Mujer,55,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-18,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Tucumán,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,28,Paraguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Santa Fe,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Santa Fe,Mujer,8,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-18,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,San Luis,Mujer,27,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-18,Mendoza,Mujer,10,Argentina,Si,Si,No,No,No,No,Si,No,No,No,No,No,Otro,
2023-02-18,Chaco,Mujer,20,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,,,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,
2023-02-18,Entre Ríos,Mujer,25,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Tucumán,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,44,Colombiana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Buenos Aires,Mujer,47,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Ciudad Autónoma de Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Ciudad Autónoma de Buenos Aires,Mujer,37,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,46,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,41,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,58,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,24,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,42,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Buenos Aires,Mujer,48,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,37,Argentina,No,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,25,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Buenos Aires,Mujer,22,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-18,Buenos Aires,Mujer,27,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-18,Buenos Aires,Mujer,24,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-18,Buenos Aires,Mujer,,,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-18,Buenos Aires,Mujer,53,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,La Rioja,Mujer,27,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Mendoza,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Santiago Del Estero,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Buenos Aires,Mujer,65,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,26,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Tucumán,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Buenos Aires,Mujer,52,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Salta,Mujer,19,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Mendoza,Mujer,43,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Santa Fe,Mujer,69,,No,Si,No,Si,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-19,Buenos Aires,Varon,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Santa Cruz,Mujer,23,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Santa Fe,Mujer,30,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Córdoba,Mujer,25,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Córdoba,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Jujuy,Mujer,88,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-19,Córdoba,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-19,Chaco,Mujer,67,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-19,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,23,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-02-19,Buenos Aires,Mujer,20,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Buenos Aires,Mujer,27,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Santa Fe,Mujer,46,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Mendoza,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Córdoba,Varon,54,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,40,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Santa Fe,Mujer,21,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Misiones,Mujer,23,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-02-19,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-19,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-19,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Ciudad Autónoma de Buenos Aires,Mujer,19,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-02-19,Ciudad Autónoma de Buenos Aires,Mujer,40,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-02-19,Buenos Aires,Mujer,31,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Buenos Aires,Mujer,51,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Buenos Aires,Mujer,23,Peruana,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,40,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,22,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,20,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-19,Buenos Aires,Mujer,46,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Buenos Aires,Mujer,54,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-19,Buenos Aires,Mujer,62,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-19,Buenos Aires,Mujer,46,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-19,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-19,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,Varon,2,,No,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-02-20,Tucumán,Mujer,48,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-20,Santa Fe,Mujer,26,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-02-20,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Córdoba,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Córdoba,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,San Luis,Mujer,24,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,San Luis,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-20,Jujuy,Mujer,18,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Córdoba,Mujer,39,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Tucumán,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Tucumán,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Entre Ríos,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Mendoza,Mujer,49,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Misiones,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Entre Ríos,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,14,Argentina,Si,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-02-20,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Salta,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-02-20,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Santa Fe,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,27,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Jujuy,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Santa Fe,Mujer,50,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Santa Fe,Varon,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Santa Fe,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Salta,Mujer,15,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-20,Santiago Del Estero,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,San Juan,Mujer,69,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,San Luis,Mujer,45,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Córdoba,Mujer,55,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Salta,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Ciudad Autónoma de Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Catamarca,Mujer,16,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-20,Buenos Aires,Mujer,40,Paraguaya,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Neuquén,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Río Negro,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,Mujer,42,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-02-20,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-20,Ciudad Autónoma de Buenos Aires,Mujer,,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Ciudad Autónoma de Buenos Aires,Mujer,,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Ciudad Autónoma de Buenos Aires,Mujer,63,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-02-20,Ciudad Autónoma de Buenos Aires,Mujer,77,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Ciudad Autónoma de Buenos Aires,Mujer,80,,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,
2023-02-20,Ciudad Autónoma de Buenos Aires,Mujer,80,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-20,Buenos Aires,Mujer,63,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,Mujer,42,Venezolana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,Mujer,26,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,Mujer,42,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,36,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,36,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,Mujer,,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,27,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,18,,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-02-20,Buenos Aires,Mujer,36,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-20,Buenos Aires,Mujer,39,,No,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-02-20,Buenos Aires,Mujer,22,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-20,Buenos Aires,Mujer,21,,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Pareja,Varon
2023-02-21,Misiones,Mujer,20,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Mendoza,Mujer,31,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-21,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-21,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Mendoza,Mujer,,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-21,Formosa,Mujer,,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,San Juan,Mujer,42,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Santiago Del Estero,Mujer,40,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Córdoba,Mujer,42,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-21,Buenos Aires,Mujer,44,Venezolana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-21,Buenos Aires,Mujer,46,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-21,San Luis,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,San Juan,Mujer,53,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-21,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-21,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-21,Catamarca,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Mendoza,Varon,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Jujuy,Mujer,19,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-02-21,Buenos Aires,Mujer,33,Argentina,No,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Santiago Del Estero,Mujer,21,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Santa Fe,Mujer,52,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-21,Chubut,Mujer,54,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Buenos Aires,Mujer,18,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Mujer
2023-02-21,Río Negro,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-21,Santa Fe,Mujer,52,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-21,Mendoza,Mujer,33,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,
